text,label
"Happy 15th anniversary, President @realDonaldTrump and @FLOTUS! ❤️ https://t.co/eV1bZXJHjs",Propaganda
"Heading back to Washington from @Davos , Switzerland. Very successful (for USA) trip!",Propaganda
THANK YOU @WEF! https://t.co/rQWBqJy7za,Propaganda
"This ridiculous impeachment sham is one big Democrat temper tantrum because Trump ran on fighting corruption, and when he found it, it was sitting in Ukraine with the Bidens and the Dems. That’s all this sham impeachment is. #Fact",Propaganda
".@AmbJohnBolton the White House knew who you were, &amp; what you were doing the whole time. They used you to get all of your contacts, which they did! 

Instead of just bringing down one dirty dog they got the whole pack!

You were played like a fiddle &amp; kicked like the dog you are!",Propaganda
FLASHBACK: Adam Schiff In 2005 Said John Bolton Has A “Lack Of Credibility” - YouTube https://t.co/Mc7U3rVrNa,Propaganda
"2.And this is an interview with John Bolton describing the president's conversations w/ the president of Ukraine as warm &amp; cordial in Aug 2019.If he thought at the time that the president was stiff-arming the Ukrainians, he had a funny way of showing it
https://t.co/fXekPCD6hH",Propaganda
"Why didn’t John Bolton complain about this “nonsense” a long time ago, when he was very publicly terminated. He said, not that it matters, NOTHING!",Propaganda
"""Ask John Bolton"" -Adam Schiff

Ok, we will

WATCH: John Bolton, 8/28/19, describing President Trump's two calls with President Zelensky as ""warm and cordial"" https://t.co/6YJoncysF8",Propaganda
"BREAKING NOW: John Bolton Took Six Figures From Ukraine Oligarch..

https://t.co/J5HAfurx9r",Propaganda
"Adam Schiff said ""ask John Bolton.""

Bolton said on August 27, 2019, that President Trump's two phone calls with President Zelensky of Ukraine were ""very warm and cordial.""

Roll the tape! https://t.co/dmnmOKFjbJ",Propaganda
"So let me get this straight...

John Bolton praised the president’s call with Zelensky as “warm” and “cordial,”

But when he was fired, he flipped.

Give me a break.",Propaganda
"BREAKING:
Shots fired by police at Trump Mar-a-Lago  resort
a black SUV tried to breach through a security checkpoint 

Two suspects were arrested after a car chase

https://t.co/HvAJbJv1G1",Propaganda
"Adam Schiff’s impeachment sham is OVER. 

It was partisan, unconstitutional, unfair, and flawed from the very start. 

From Schiff’s coordination with the whistleblower to the fact that Dems have publicly called for impeachment since the day after @realDonaldTrump was elected.",Propaganda
"A majority of the U.S. Senate has determined that the numerous witnesses and 28,000-plus pages of documents already in evidence are sufficient to judge the House Managers’ accusations and end this impeachment trial.
 
My full statement: https://t.co/SmXFoME7TO",Propaganda
"Hey @SpeakerPelosi, Guess what 👇👇👇👇 dreamers are screaming!

You’re a LIAR 🤥!

You’re a LIAR 🤥!

You’re a LIAR 🤥!

https://t.co/7QrFcvrMrp",Propaganda
Swamp Rat! https://t.co/2DgEscmZLi,Propaganda
"@realDonaldTrump And the Chiefs take the 49ers to school! 🏫 

https://t.co/F2bboBpnAg",Propaganda
"And the Chiefs take the 49ers to school! 🏫 

https://t.co/F2bboBpnAg",Propaganda
@gringatears You sound like you have major issues. Should see a shrink about that. 🙄,Propaganda
No respect for a nation that brought them every dream and possibility they ever imagined and more.... #Shame 🙄🇺🇸 https://t.co/DHB3RWpEf8,Propaganda
Beyoncé &amp; Jay-Z (former crack dealer)sit for the national anthem because apparently the United States of America has oppressed them with millions upon millions of dollars &amp; fans. Sounds rough. Maybe they should try another country that allows them a little more freedom &amp; success?,Propaganda
"The more you know... #coronavirus 
https://t.co/Y6RuMRQUml https://t.co/irJKk3SuQv",Propaganda
"The Democrat Caucus is an unmitigated disaster. Nothing works, just like they ran the Country. Remember the  5 Billion Dollar Obamacare Website, that should have cost 2% of that. The only person that can claim a very big victory in Iowa last night is “Trump”.",Propaganda
"Iowa Caucus results are coming in

Nearly 3 dozen Iowa counties have voter registration rates with 95% or higher

The national average is ~75%

Some Iowa counties even have over 100% registration rates!

What is going on in Iowa?

Prevent voter fraud.

RT for nationwide Voter ID!",Propaganda
"Today, Nancy, ....Trump gets to rip up your Articles of Impeachment",Propaganda
It was a great and triumphant evening for our Country. Thank you for all of the nice remarks and wonderful reviews of my State of the Union Speech. It was my great honor to have done it!,Propaganda
"US Code prohibits the destruction of government records

Nancy Pelosi may have just committed a violation of 18 U.S.C. § 2071, Section 2071 (a) when she ripped up President Trump’s State of the Union address

This violation is punishable by up to three years in prison

🤔",Propaganda
"US Code prohibits the destruction of government records

Nancy Pelosi may have just committed a violation of 18 U.S.C. § 2071, Section 2071 (a) when she ripped up President Trump’s State of the Union address

This violation is punishable by up to three years in prison

Please RT",Propaganda
Impeachment trial: Senate acquits President Trump on the charge of abuse of power #ImpeachmentTrial https://t.co/K0UgRI6MPk,Propaganda
"Didn't miss too much... just #Mueller caught dementia and everything was ""out of his purview"", @realDonaldTrump #AcquittedFOREVER, all the Dems won #IowaCaucus, #MichaelAvenatti will be challenging inmates to ""grudgematches"" and Epstein did NOT... I repeat did NOT kill himself! https://t.co/TvHH6nVOIy",Propaganda
Can't keep a good dog down! ;-) https://t.co/eW1Wzdimh0,Propaganda
"Didn't miss too much... just #Mueller caught dementia and everything was ""out of his purview"", 
@realDonaldTrump #AcquittedFOREVER, all the Dems won #IowaCaucus, #MichaelAvenatti will be challenging inmates to ""grudgematches"" and Epstein did NOT... I repeat did NOT kill himself! https://t.co/TvHH6nVOIy",Propaganda
Hopefully this will make your day a little brighter. I’m honored to follow you. https://t.co/Z6Z4Pcrgn7,Propaganda
And hopefully you will eventually be victorious in your quest to bring the #RapistClinton to justice. We will stand by you until he is behind bars (hopefully monitored by the same guards who watched over Jeffrey Epstein). https://t.co/SmgcJ1Mrhp,Propaganda
You were long missed my friend. #NothingCanStopWhatIsComing https://t.co/hEQGLC2uOI,Propaganda
Gutsiest move I ever saw! https://t.co/59V4ap5CRT https://t.co/La8bqUkWln,Propaganda
I didn’t see the #CNN report. Were they in tears? The Middle East is running out of “austere religious scholars” https://t.co/19d7NamxvZ,Propaganda
"When we speak of heroic whistle-blowers, it is men like Dr. Li Wenliang, who literally sacrificed his life to save the world. Then, of course, there are those other kinds of whistle-blowers, like deep state Democrats, for example,  slithering in the swamp. https://t.co/maRkqHR5H0",Propaganda
"You, of course, will never be impeached. One up side to being the most famous loser in American history. So there’s that... https://t.co/cSvLStDdpJ",Propaganda
So did Stalin... #INSTABLOCK https://t.co/K60Z1aqToD,Propaganda
"Not enough room in the Warren TeePee for women of color? Not a surprise, considering what a liar and hypocrite she has been since, well, forever...  https://t.co/c84h0HH2pZ",Propaganda
"Poor Bernie. They aren’t going to let this poor old fool win no matter what he does. He sold his soul to Hillary for a crappy house on a lake in 2016, and the devil will take her due. They will never let you have it, Bernie. The fix is in.",Propaganda
"Have you heard of the New Way Forward Act?

You should probably watch this: https://t.co/whtEYTeyNV",Propaganda
Lawmakers are trying to make life worse for people across America.  The New Way Forward Act protects serious felons from deportation and gives previously deported criminals a “right to come home” at your expense. And that’s not all. https://t.co/Bo71Yy0RON,Propaganda
"Must Watch Tucker Carlson Monologue

Tucker Exposing America Last Immigration Bill (New Way Forward Act) Supported By Ilhan Omar &amp; AOC 

Maybe The Most Insane Immigration Bill Ever 

Tucker: ""An entirely new country, in which resistance is crushed, &amp; they’re in charge forever."" https://t.co/8FSsNOownL",Propaganda
BOMBSHELL: Russia Probe Member Admits “Trying To Get Rid Of” President Trump; Laid Perjury Trap https://t.co/5rJT4bRExj,Propaganda
"14. how do we know that Joe Biden and John Kerry are involved in that massacre?

watch this video - to the end.

John Kerry admitted - live on camera
he threw OBAMA and BIDEN under the bus!

they ALL blackmailed to have the Ukrainian Prosecutor Viktor Shokin fired
. https://t.co/E8BgsLx0R5",Propaganda
George Soros gets to announce this!!!??? https://t.co/6WUJZ9T9ie,Propaganda
DRAIN THE SWAMP!,Propaganda
"It would be soooooo terrible if this video hits 10,000,000 views, as Nancy doesn’t want Americans to see how disgraceful she really is! https://t.co/OWfTEiadpr",Propaganda
"....This is the biggest political crime in American History, by far. SIMPLY PUT, THE PARTY IN POWER ILLEGALLY SPIED ON MY CAMPAIGN, BOTH BEFORE AND AFTER THE ELECTION, IN ORDER TO CHANGE OR NULLIFY THE RESULTS OF THE ELECTION. IT CONTINUED ON WITH THE IMPEACHMENT HOAX. Terrible!",Propaganda
"FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE, THE WHOLE SCAM INVESTIGATION, THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS, WAS A FIXED HOAX. WHO PAYS THE PRICE?....",Propaganda
"If Roger Stone was a Hillary Clinton supporter, he never would have been prosecuted.

Just ask Tony Podesta.",Propaganda
"So let me get this straight.

John Brennan can lie to Congress, James Clapper can lie to Congress, Bob Mueller can lie to Congress, James Comey can lie to Congress, Glenn Simpson can lie to Congress w/ no consequences &amp; many others.

But Roger Stone gets up to 9 years in prison?",Propaganda
"Would be a shame if this ""blocked speech"" by @MikeBloomberg went viral. https://t.co/P88IYWUgDf",Propaganda
;-) Flags out for FREEDOM. 🇺🇸 https://t.co/so3q50ReAd,Propaganda
A sad day.................. for the SWAMP! 😢🤣 #DrainTheSwamp https://t.co/26cF7ooesb,Propaganda
"@EricHolder at least we agree on one (1) thing. ""there can be no compromise with those who act corruptly"". #TheStormIsHere #TruthIsAForceOfNature https://t.co/8E0kqCGkM9 https://t.co/U85M8j8ril",Propaganda
Think I'll frame this... #FlagsOutForFREEDOM 🇺🇸🇺🇸🇺🇸 https://t.co/sQEjtlGyFA,Propaganda
"This is your daily reminder that the FBI showed up to Roger Stone's house with riot gear &amp; 12 heavily armed SWAT officers

And CNN was inexplicably there to film it all

If this was truly about lying under oath—why didn't this happen to:

McCabe

Comey

Brennan

or Clinton?

🤔",Propaganda
